"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22"
"USW00014739","BOSTON, MA US","2001-04-06","9.17"," 2201"," 2234","0.15","0.0","0.0","43","49","37",,"   20","   20","0.0","21.9","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-07","12.97"," 0205"," 0204","0.00","0.0","0.0","41","44","37",,"   20","   20","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-08","8.05"," 0920"," 0919","0.33","0.0","0.0","38","40","36",,"  160","  160","0.0","15.0","17.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-09","7.61"," 1551"," 1551","0.05","0.0","0.0","53","65","40",,"  110","  110","0.0","15.0","17.0","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-10","9.84"," 1157"," 1156","0.00","0.0","0.0","48","53","43",,"   90","   90","0.0","17.9","21.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-11","8.95"," 1259"," 1704","0.00","0.0","0.0","50","58","42","    0","  110","  160","0.0","19.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-12","10.29"," 1330"," 1253","0.20","0.0","0.0","44","45","43",,"   90","   90","0.0","17.9","21.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-13","10.96"," 1817"," 1817","0.00","0.0","0.0","54","65","42",,"  280","  290","0.0","33.1","42.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-14","15.43"," 1013"," 1012","0.00","0.0","0.0","52","60","43",,"  320","  320","0.0","31.1","38.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-15","11.41"," 1144"," 1420","0.00","0.0","0.0","50","60","40",,"  310","  310","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-16","9.62"," 1633"," 1633","0.00","0.0","0.0","43","48","38",,"  120","  120","0.0","17.0","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-17","8.72"," 1538"," 1537","0.00","0.0","0.0","45","49","40",,"   90","   90","0.0","16.1","17.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-18","15.88"," 1424"," 1423","0.14","0.0","0.0","44","53","34",,"  300","  300","0.0","25.9","33.1","    1",,,,,,,,,,,"    1",,,"    1",,"    1",,,
"USW00014739","BOSTON, MA US","2001-04-19","10.29"," 1700"," 1819","0.00","0.0","0.0","45","53","36",,"  310","  300","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-20","10.74"," 1555"," 1553","0.00","0.0","0.0","51","63","38",,"  190","  180","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-21","10.29"," 1535"," 1535","0.00","0.0","0.0","57","67","47",,"  190","  180","0.0","23.0","25.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-22","16.33"," 1708"," 1707","0.01","0.0","0.0","70","85","54",,"  300","  290","0.0","32.0","40.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-04-23","12.53"," 1436"," 1412","0.00","0.0","0.0","63","72","54",,"  100","  110","0.0","21.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-24","15.21"," 1737"," 1737","0.00","0.0","0.0","69","84","53",,"  290","  300","0.0","28.0","38.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-25","10.29"," 0035"," 0034","0.00","0.0","0.0","52","56","47",,"  290","  300","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-26","10.74"," 1357"," 1357","0.00","0.0","0.0","48","54","41",,"   80","   80","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-27","8.05"," 1221"," 0451","0.00","0.0","0.0","48","56","40",,"  130","   10","0.0","14.1","17.0","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-28","13.20"," 1212"," 0709","0.00","0.0","0.0","51","58","43",,"  360","  310","0.0","23.0","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-29","10.29"," 1358"," 1356","0.00","0.0","0.0","52","62","41",,"  290","  280","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-04-30","7.61"," 1422"," 1417","0.00","0.0","0.0","59","73","44",,"  300","  290","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-01","8.50"," 1936"," 1935","0.00","0.0","0.0","65","77","53",,"  210","  200","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-02","7.38"," 1939"," 1938","0.00","0.0","0.0","74","91","56",,"  320","  320","0.0","17.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-03","12.53"," 0953"," 0953","0.00","0.0","0.0","79","92","65",,"  290","  290","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-04","11.18"," 1249"," 1249","0.00","0.0","0.0","81","90","72",,"  280","  300","0.0","17.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-05","12.53"," 1522"," 1511","0.01","0.0","0.0","62","75","49",,"   10","  350","0.0","23.0","29.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-06","12.30"," 1156"," 1151","0.00","0.0","0.0","48","54","41",,"   80","   80","0.0","23.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-07","9.62"," 1504"," 1510","0.00","0.0","0.0","51","64","38",,"  120","  130","0.0","19.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-08","12.30"," 1930"," 1929","0.00","0.0","0.0","58","74","42",,"  200","  200","0.0","19.9","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-09","11.18"," 1440"," 1454","0.00","0.0","0.0","57","66","47",,"  110","  120","0.0","21.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-10","7.61"," 1453"," 1543","0.00","0.0","0.0","62","76","47",,"  110","  120","0.0","15.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-11","11.18"," 2050"," 2252","0.00","0.0","0.0","71","80","62",,"  240","  250","0.0","17.0","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-12","11.41"," 1638"," 1637","0.00","0.0","0.0","75","88","62",,"  270","  260","0.0","40.0","49.0",,,,,,,"    1","    1",,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-13","12.53"," 0602"," 0538","0.00","0.0","0.0","58","63","52",,"  320","  320","0.0","21.9","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-14","13.87"," 1438"," 1438","0.01","0.0","0.0","58","68","48",,"  320","  320","0.0","36.9","49.0",,,,,,,"    1",,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-15","14.99"," 1521"," 0754","0.01","0.0","0.0","52","57","47",,"   10","  310","0.0","23.0","28.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-16","13.87"," 0627"," 0627","0.05","0.0","0.0","50","52","48",,"   50","   40","0.0","25.9","31.1","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-17","8.72"," 1811"," 1811","0.00","0.0","0.0","54","58","49",,"  110","  110","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-18","10.74"," 1713"," 1726","0.00","0.0","0.0","56","62","49",,"  200","  200","0.0","21.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-19","11.41"," 1614"," 1611","0.00","0.0","0.0","64","78","50",,"   70","   60","0.0","21.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-20","9.17"," 1639"," 2359","0.00","0.0","0.0","55","60","49",,"  120","   60","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-21","11.41"," 1522"," 1436","0.00","0.0","0.0","54","58","50",,"   90","   80","0.0","19.9","23.0","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-05-22","13.87"," 1138"," 1136","0.49","0.0","0.0","53","55","50",,"   50","   60","0.0","21.0","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-23","12.08"," 1745"," 1741","0.03","0.0","0.0","55","58","52",,"   60","   50","0.0","19.9","23.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-24","12.08"," 0452"," 1027","0.34","0.0","0.0","56","60","51",,"   60","   70","0.0","23.0","23.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-25","10.07"," 1113"," 1012","0.00","0.0","0.0","54","58","50",,"   70","   70","0.0","17.9","21.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-26","9.17"," 1608"," 1416","0.00","0.0","0.0","57","61","52","    0","   90","   80","0.0","16.1","17.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-27","8.05"," 0948"," 0946","0.20","0.0","0.0","57","60","54",,"   80","   70","0.0","16.1","17.9","    1","    1","    1",,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-28","9.17"," 1416"," 1421","0.08","0.0","0.0","63","71","54",,"  210","  210","0.0","25.1","30.0","    1","    1",,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-29","10.96"," 1822"," 1822","0.00","0.0","0.0","63","72","54",,"  210","  200","0.0","23.9","29.1",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-30","14.99"," 1509"," 1659","0.01","0.0","0.0","55","63","47",,"  290","  290","0.0","31.1","38.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-05-31","15.66"," 1439"," 1213","0.00","0.0","0.0","56","66","45",,"  300","  280","0.0","25.9","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-01","11.41"," 1537"," 1537","0.00","0.0","0.0","59","68","50",,"  110","  110","0.0","23.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-02","9.62"," 1239"," 1233","0.80","0.0","0.0","61","68","53",,"  170","  170","0.0","17.9","21.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-03","7.61"," 0004"," 0003","0.04","0.0","0.0","58","63","52",,"   40","   50","0.0","15.0","17.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-04","13.42"," 1151"," 2118","0.00","0.0","0.0","64","70","57",,"  260","  270","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-05","12.08"," 1321"," 1355","0.00","0.0","0.0","67","76","57",,"  270","  250","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-06","11.41"," 0953"," 0952","0.00","0.0","0.0","69","77","60",,"  290","  290","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-07","8.95"," 1509"," 1508","0.00","0.0","0.0","67","76","58",,"  120","  120","0.0","15.0","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-08","9.17"," 1315"," 1144","0.00","0.0","0.0","70","80","59",,"  310","  310","0.0","17.0","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-09","8.28"," 1623"," 1623","0.00","0.0","0.0","70","79","61",,"  160","  200","0.0","14.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-10","8.95"," 1701"," 1107","0.00","0.0","0.0","74","85","62",,"   60","  250","0.0","17.0","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-11","7.83"," 2306"," 2305","0.42","0.0","0.0","69","79","58",,"  190","  200","0.0","23.0","29.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-12","6.26"," 0126"," 0023","0.12","0.0","0.0","66","73","58",,"  180","  180","0.0","17.0","21.0","    1",,,,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-13","7.16"," 1908"," 2156","0.00","0.0","0.0","67","78","56",,"  200","  240","0.0","15.0","19.9","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-14","8.95"," 1502"," 1501","0.00","0.0","0.0","73","82","63",,"  120","  120","0.0","16.1","17.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-15","10.29"," 2044"," 1645","0.00","0.0","0.0","80","92","68",,"  230","  190","0.0","17.0","23.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-16","10.96"," 1816"," 1757","0.00","0.0","0.0","79","89","69",,"  200","  200","0.0","16.1","19.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-17","9.17"," 1302"," 1301","2.26","0.0","0.0","72","77","66",,"  260","  250","0.0","17.9","23.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-18","10.96"," 0708"," 0708","0.00","0.0","0.0","76","84","67",,"  320","  320","0.0","19.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-19","12.97"," 1614"," 2151","0.00","0.0","0.0","78","89","67",,"  230","  240","0.0","23.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-20","10.51"," 1927"," 1927","0.32","0.0","0.0","80","91","68","    0","  280","  280","0.0","36.9","44.1","    1","    1","    1",,,,,,,,"    1","    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-21","11.18"," 1115"," 1115","0.00","0.0","0.0","66","71","61",,"   50","   50","0.0","21.9","25.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-22","8.95"," 1726"," 1756","0.00","0.0","0.0","70","79","61",,"  180","  160","0.0","19.9","23.0","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-23","10.96"," 1606"," 1606","0.42","0.0","0.0","73","83","63",,"  200","  200","0.0","21.0","23.9","    1",,,,,,,,,,,"    1","    1",,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-24","10.96"," 1702"," 1701","0.04","0.0","0.0","75","80","69",,"  220","  220","0.0","23.0","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-06-25","8.05"," 2135"," 2134","0.00","0.0","0.0","73","77","68",,"  220","  220","0.0","13.0","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-26","8.50"," 1337"," 2251","0.00","0.0","0.0","76","82","69",,"  110","  240","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-27","10.96"," 1604"," 1648","0.00","0.0","0.0","82","90","73",,"  280","  270","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-28","13.87"," 1342"," 1339","0.00","0.0","0.0","79","88","69",,"  290","  310","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-29","9.40"," 2316"," 2334","0.00","0.0","0.0","69","74","63",,"  220","  230","0.0","21.0","23.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-06-30","13.65"," 1723"," 1710","0.57","0.0","0.0","80","92","68",,"  330","  310","0.0","25.9","34.9","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-01","14.32"," 1721"," 1629","0.67","0.0","0.0","75","88","62",,"  280","  320","0.0","29.1","36.9","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-02","14.76"," 1312"," 1311","0.00","0.0","0.0","65","73","57","    0","  290","  280","0.0","25.1","31.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-03","10.51"," 1252"," 1250","0.00","0.0","0.0","66","75","57","    0","  250","  230","0.0","21.9","28.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-04","11.41"," 1442"," 1442","0.00","0.0","0.0","71","78","64",,"  190","  190","0.0","19.9","21.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-05","8.72"," 1527"," 1543","0.62","0.0","0.0","75","83","66",,"  330","  300","0.0","21.9","31.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-06","11.41"," 1440"," 1438","0.00","0.0","0.0","67","72","62",,"  280","  260","0.0","21.9","30.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-07","11.18"," 1457"," 1727","0.00","0.0","0.0","69","79","59",,"  240","  260","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-08","10.07"," 1208"," 1207","0.09","0.0","0.0","69","74","64",,"  220","  220","0.0","21.9","25.1","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-09","6.93"," 1629"," 1631","0.00","0.0","0.0","71","79","62",,"  110","  110","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-10","7.83"," 1756"," 1755","0.21","0.0","0.0","70","76","63",,"  280","  270","0.0","33.1","40.9","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-11","9.40"," 0849"," 0848","0.01","0.0","0.0","68","73","62",,"  300","  290","0.0","23.0","28.0",,,"    1",,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-12","13.20"," 1431"," 1430","0.02","0.0","0.0","69","75","62",,"  250","  240","0.0","25.9","34.9",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-13","11.41"," 1401"," 1219","0.00","0.0","0.0","67","75","59",,"  260","  280","0.0","19.9","25.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-14","8.05"," 1400"," 0734","0.00","0.0","0.0","69","76","62",,"  360","  290","0.0","14.1","17.0",,,,,,,,,,,,,,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-15","8.50"," 0731"," 0806","0.00","0.0","0.0","69","75","63",,"  290","  310","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-16","8.50"," 1347"," 1309","0.00","0.0","0.0","71","77","64",,"  120","  120","0.0","16.1","17.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-17","4.70"," 0710"," 0709","0.30","0.0","0.0","67","71","62",,"  320","  320","0.0","17.0","19.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-18","7.38"," 1433"," 1435","0.00","0.0","0.0","65","69","60",,"   90","   90","0.0","17.0","19.9","    1","    1",,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-19","8.05"," 1402"," 1350","0.00","0.0","0.0","64","69","59",,"   80","   90","0.0","16.1","17.9","    1",,,,,,,,,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-20","5.59"," 1426"," 1428","0.00","0.0","0.0","69","79","59",,"  110","  120","0.0","13.0","14.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-21","9.17"," 1805"," 1805","0.00","0.0","0.0","71","82","60",,"  180","  160","0.0","17.0","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-22","12.75"," 1830"," 1522","0.00","0.0","0.0","76","87","65",,"  200","  230","0.0","19.9","23.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-23","13.87"," 1810"," 1849","0.00","0.0","0.0","78","90","66",,"  230","  230","0.0","23.0","28.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-24","17.67"," 1721"," 1530","0.00","0.0","0.0","84","94","73",,"  230","  230","0.0","25.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-25","13.42"," 0952"," 1310","0.00","0.0","0.0","87","95","78",,"  280","  240","0.0","23.9","32.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-26","8.28"," 0942"," 0937","0.21","0.0","0.0","68","78","58",,"   30","   30","0.0","21.9","25.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-07-27","9.40"," 1108"," 1156","0.00","0.0","0.0","64","72","56",,"  320","  340","0.0","16.1","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-28","9.17"," 1601"," 1637","0.00","0.0","0.0","65","72","57",,"  120","  130","0.0","15.0","19.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-29","9.40"," 1553"," 1553","0.00","0.0","0.0","68","75","60",,"  110","  110","0.0","19.9","21.9",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-30","6.93"," 1542"," 1622","0.00","0.0","0.0","69","71","59",,"  110","   80","0.0","13.0","15.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-07-31","7.16"," 1807"," 1809","0.00","0.0","0.0","71","82","59",,"  350","  350","0.0","16.1","17.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-01","8.28"," 1319"," 1324","0.00","0.0","0.0","73","80","66",,"   90","  100","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-02","11.41"," 1736"," 1943","0.00","0.0","0.0","80","92","68",,"  230","  250","0.0","23.0","29.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-03","11.86"," 0225"," 0142","1.57","0.0","0.0","79","90","68",,"  240","  250","0.0","19.9","25.1","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-08-04","5.59"," 0333"," 0333","0.04","0.0","0.0","72","76","67",,"  250","  260","0.0","13.0","15.0","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-08-05","7.16"," 2324"," 1453","0.00","0.0","0.0","72","76","67",,"  230","  110","0.0","12.1","15.0","    1","    1",,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-06","9.17"," 2050"," 1243","0.00","0.0","0.0","81","91","70",,"  230","  260","0.0","16.1","21.9","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-07","12.53"," 1414"," 1414","0.00","0.0","0.0","85","93","76",,"  270","  280","0.0","21.9","28.0","    1",,,,,,,"    1",,,,"    1",,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-08","8.05"," 2231"," 2306","0.00","0.0","0.0","80","86","74",,"  240","  230","0.0","14.1","16.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-09","13.20"," 2213"," 2213","0.00","0.0","0.0","88","97","79",,"  230","  220","0.0","21.0","33.1",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-10","13.42"," 1303"," 1230","0.48","0.0","0.0","84","94","74",,"  210","  230","0.0","25.9","36.0","    1",,"    1",,,,,"    1",,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-08-11","8.50"," 0644"," 0649","0.00","0.0","0.0","72","77","66",,"   30","   40","0.0","17.9","21.0",,,,,,,,,,,,,,,,,,,,
"USW00014739","BOSTON, MA US","2001-08-12","8.28"," 1232"," 1019","1.12","0.0","0.0","66","67","64",,"   40","   50","0.0","15.0","19.9","    1",,,,,,,,,,,"    1",,,"    1",,,,,
"USW00014739","BOSTON, MA US","2001-08-13","5.59"," 1737"," 1737","0.36","0.0","0.0","71","79","63",,"  290","  290","0.0","14.1","17.0","    1",,"    1",,,,,,,,,"    1",,,"    1",,,,,
