Time,Date/Time,Year,Month,Day,Mean Temp,Max Temp (C),Min Temp (C),Total Rain (mm),Total Snow (cm),Total Precip (mm),season
2016.358,9-May-16,"2,016",5,9,9,16,2,0,0,0,Spring
2016.361,10-May-16,"2,016",5,10,10,17,3,0,0,0,Spring
2016.363,11-May-16,"2,016",5,11,11,19,4,0,0,0,Spring
2016.366,12-May-16,"2,016",5,12,14,21,6,7,0,7,Spring
2016.369,13-May-16,"2,016",5,13,17,21,13,8,0,8,Spring
2016.372,14-May-16,"2,016",5,14,8,14,2,5,0,5,Spring
2016.374,15-May-16,"2,016",5,15,5,8,2,1,0,1,Spring
2016.377,16-May-16,"2,016",5,16,9,19,0,2,0,2,Spring
2016.380,17-May-16,"2,016",5,17,10,16,5,0,0,0,Spring
2016.383,18-May-16,"2,016",5,18,10,16,4,0,0,0,Spring
2016.385,19-May-16,"2,016",5,19,15,20,9,0,0,0,Spring
2016.388,20-May-16,"2,016",5,20,15,22,8,0,0,0,Spring
2016.391,21-May-16,"2,016",5,21,18,23,12,0,0,0,Spring
2016.394,22-May-16,"2,016",5,22,18,23,13,0,0,0,Spring
2016.396,23-May-16,"2,016",5,23,18,26,11,0,0,0,Spring
2016.399,24-May-16,"2,016",5,24,21,30,12,0,0,0,Spring
2016.402,25-May-16,"2,016",5,25,23,30,16,0,0,0,Spring
2016.405,26-May-16,"2,016",5,26,21,25,17,2,0,2,Spring
2016.407,27-May-16,"2,016",5,27,23,30,16,0,0,0,Spring
2016.410,28-May-16,"2,016",5,28,25,32,19,0,0,0,Spring
2016.413,29-May-16,"2,016",5,29,26,31,20,0,0,0,Spring
2016.416,30-May-16,"2,016",5,30,22,28,17,0,0,0,Spring
2016.418,31-May-16,"2,016",5,31,20,27,13,0,0,0,Spring
2016.419,1-Jun-16,"2,016",6,1,16,20,12,0,0,0,Summer
2016.422,2-Jun-16,"2,016",6,2,23,30,16,0,0,0,Summer
2016.425,3-Jun-16,"2,016",6,3,20,26,15,0,0,0,Summer
2016.428,4-Jun-16,"2,016",6,4,20,26,14,5,0,5,Summer
2016.430,5-Jun-16,"2,016",6,5,21,25,17,6,0,6,Summer
2016.433,6-Jun-16,"2,016",6,6,20,26,15,1,0,1,Summer
2016.436,7-Jun-16,"2,016",6,7,15,20,10,0,0,0,Summer
2016.439,8-Jun-16,"2,016",6,8,11,14,7,0,0,0,Summer
2016.441,9-Jun-16,"2,016",6,9,14,21,8,0,0,0,Summer
2016.444,10-Jun-16,"2,016",6,10,16,23,8,0,0,0,Summer
2016.447,11-Jun-16,"2,016",6,11,22,31,13,7,0,7,Summer
2016.450,12-Jun-16,"2,016",6,12,17,21,13,0,0,0,Summer
2016.452,13-Jun-16,"2,016",6,13,16,20,11,0,0,0,Summer
2016.455,14-Jun-16,"2,016",6,14,15,21,9,0,0,0,Summer
2016.458,15-Jun-16,"2,016",6,15,18,25,11,0,0,0,Summer
2016.461,16-Jun-16,"2,016",6,16,22,27,16,0,0,0,Summer
2016.463,17-Jun-16,"2,016",6,17,22,29,15,0,0,0,Summer
2016.466,18-Jun-16,"2,016",6,18,24,32,17,0,0,0,Summer
2016.469,19-Jun-16,"2,016",6,19,26,34,18,0,0,0,Summer
2016.471,20-Jun-16,"2,016",6,20,27,35,18,0,0,0,Summer
2016.474,21-Jun-16,"2,016",6,21,20,27,14,0,0,0,Summer
2016.477,22-Jun-16,"2,016",6,22,21,26,15,0,0,0,Summer
2016.480,23-Jun-16,"2,016",6,23,18,25,12,0,0,0,Summer
2016.482,24-Jun-16,"2,016",6,24,21,27,14,0,0,0,Summer
2016.485,25-Jun-16,"2,016",6,25,23,29,16,0,0,0,Summer
2016.488,26-Jun-16,"2,016",6,26,26,34,18,6,0,6,Summer
2016.491,27-Jun-16,"2,016",6,27,27,33,20,0,0,0,Summer
2016.493,28-Jun-16,"2,016",6,28,19,23,15,0,0,0,Summer
2016.496,29-Jun-16,"2,016",6,29,20,27,14,0,0,0,Summer
2016.499,30-Jun-16,"2,016",6,30,20,27,13,0,0,0,Summer
2016.503,1-Jul-16,"2,016",7,1,18,23,13,6,0,6,Summer
2016.505,2-Jul-16,"2,016",7,2,19,26,12,0,0,0,Summer
2016.508,3-Jul-16,"2,016",7,3,21,28,14,0,0,0,Summer
2016.511,4-Jul-16,"2,016",7,4,22,29,15,0,0,0,Summer
2016.514,5-Jul-16,"2,016",7,5,26,33,20,0,0,0,Summer
2016.516,6-Jul-16,"2,016",7,6,26,32,19,0,0,0,Summer
2016.519,7-Jul-16,"2,016",7,7,27,32,21,1,0,1,Summer
2016.522,8-Jul-16,"2,016",7,8,25,29,20,1,0,1,Summer
2016.525,9-Jul-16,"2,016",7,9,23,27,19,6,0,6,Summer
2016.527,10-Jul-16,"2,016",7,10,23,29,17,0,0,0,Summer
2016.530,11-Jul-16,"2,016",7,11,22,27,18,0,0,0,Summer
2016.533,12-Jul-16,"2,016",7,12,26,31,20,0,0,0,Summer
2016.536,13-Jul-16,"2,016",7,13,29,36,21,5,0,5,Summer
2016.538,14-Jul-16,"2,016",7,14,26,31,20,7,0,7,Summer
2016.541,15-Jul-16,"2,016",7,15,22,27,16,1,0,1,Summer
2016.544,16-Jul-16,"2,016",7,16,19,23,15,0,0,0,Summer
2016.547,17-Jul-16,"2,016",7,17,20,26,14,0,0,0,Summer
2016.549,18-Jul-16,"2,016",7,18,24,30,17,0,0,0,Summer
2016.552,19-Jul-16,"2,016",7,19,20,26,14,0,0,0,Summer
2016.555,20-Jul-16,"2,016",7,20,21,28,15,0,0,0,Summer
2016.558,21-Jul-16,"2,016",7,21,26,34,19,0,0,0,Summer
2016.560,22-Jul-16,"2,016",7,22,29,35,23,0,0,0,Summer
2016.563,23-Jul-16,"2,016",7,23,28,34,22,0,0,0,Summer
2016.566,24-Jul-16,"2,016",7,24,24,27,20,0,0,0,Summer
2016.568,25-Jul-16,"2,016",7,25,27,32,21,9,0,9,Summer
2016.571,26-Jul-16,"2,016",7,26,24,31,17,0,0,0,Summer
2016.574,27-Jul-16,"2,016",7,27,26,34,18,0,0,0,Summer
2016.577,28-Jul-16,"2,016",7,28,25,30,21,1,0,1,Summer
2016.579,29-Jul-16,"2,016",7,29,24,28,20,4,0,4,Summer
2016.582,30-Jul-16,"2,016",7,30,23,27,19,0,0,0,Summer
2016.585,31-Jul-16,"2,016",7,31,23,25,21,0,0,0,Summer
2016.586,1-Aug-16,"2,016",8,1,24,28,19,7,0,7,Summer
2016.589,2-Aug-16,"2,016",8,2,24,29,19,0,0,0,Summer
2016.592,3-Aug-16,"2,016",8,3,24,29,19,0,0,0,Summer
2016.594,4-Aug-16,"2,016",8,4,26,32,20,0,0,0,Summer
2016.597,5-Aug-16,"2,016",8,5,28,34,22,0,0,0,Summer
2016.600,6-Aug-16,"2,016",8,6,24,30,19,0,0,0,Summer
2016.603,7-Aug-16,"2,016",8,7,23,29,18,0,0,0,Summer
2016.605,8-Aug-16,"2,016",8,8,22,28,16,0,0,0,Summer
2016.608,9-Aug-16,"2,016",8,9,25,32,17,0,0,0,Summer
2016.611,10-Aug-16,"2,016",8,10,29,36,22,0,0,0,Summer
2016.613,11-Aug-16,"2,016",8,11,28,34,22,0,0,0,Summer
2016.616,12-Aug-16,"2,016",8,12,31,36,25,0,0,0,Summer
2016.619,13-Aug-16,"2,016",8,13,26,30,22,28,0,28,Summer
2016.622,14-Aug-16,"2,016",8,14,24,29,19,0,0,0,Summer
2016.624,15-Aug-16,"2,016",8,15,22,27,18,0,0,0,Summer
2016.627,16-Aug-16,"2,016",8,16,24,30,18,12,0,12,Summer
2016.630,17-Aug-16,"2,016",8,17,22,28,16,0,0,0,Summer
2016.633,18-Aug-16,"2,016",8,18,24,29,19,0,0,0,Summer
2016.635,19-Aug-16,"2,016",8,19,24,30,19,0,0,0,Summer
2016.638,20-Aug-16,"2,016",8,20,26,31,21,3,0,3,Summer
2016.641,21-Aug-16,"2,016",8,21,22,27,17,1,0,1,Summer
2016.644,22-Aug-16,"2,016",8,22,19,25,13,0,0,0,Summer
2016.646,23-Aug-16,"2,016",8,23,22,29,15,0,0,0,Summer
2016.649,24-Aug-16,"2,016",8,24,24,31,17,1,0,1,Summer
2016.652,25-Aug-16,"2,016",8,25,26,31,22,15,0,15,Summer
2016.655,26-Aug-16,"2,016",8,26,24,30,19,0,0,0,Summer
2016.657,27-Aug-16,"2,016",8,27,22,27,16,0,0,0,Summer
2016.660,28-Aug-16,"2,016",8,28,25,31,20,0,0,0,Summer
2016.663,29-Aug-16,"2,016",8,29,23,28,18,0,0,0,Summer
2016.666,30-Aug-16,"2,016",8,30,24,30,17,0,0,0,Summer
2016.668,31-Aug-16,"2,016",8,31,23,29,17,0,0,0,Summer
2016.669,1-Sep-16,"2,016",9,1,19,23,16,0,0,0,Fall
2016.672,2-Sep-16,"2,016",9,2,19,24,13,0,0,0,Fall
2016.675,3-Sep-16,"2,016",9,3,18,24,13,0,0,0,Fall
2016.678,4-Sep-16,"2,016",9,4,19,25,13,0,0,0,Fall
2016.680,5-Sep-16,"2,016",9,5,22,29,14,0,0,0,Fall
2016.683,6-Sep-16,"2,016",9,6,25,31,20,0,0,0,Fall
2016.686,7-Sep-16,"2,016",9,7,29,35,22,33,0,33,Fall
2016.689,8-Sep-16,"2,016",9,8,26,30,21,3,0,3,Fall
2016.691,9-Sep-16,"2,016",9,9,24,29,20,0,0,0,Fall
2016.694,10-Sep-16,"2,016",9,10,24,29,19,2,0,2,Fall
2016.697,11-Sep-16,"2,016",9,11,19,23,14,0,0,0,Fall
2016.700,12-Sep-16,"2,016",9,12,18,25,12,0,0,0,Fall
2016.702,13-Sep-16,"2,016",9,13,21,28,15,0,0,0,Fall
2016.705,14-Sep-16,"2,016",9,14,17,22,12,0,0,0,Fall
2016.708,15-Sep-16,"2,016",9,15,15,20,11,0,0,0,Fall
2016.711,16-Sep-16,"2,016",9,16,17,24,11,0,0,0,Fall
2016.713,17-Sep-16,"2,016",9,17,21,23,19,7,0,7,Fall
2016.716,18-Sep-16,"2,016",9,18,22,27,17,0,0,0,Fall
2016.719,19-Sep-16,"2,016",9,19,21,27,16,0,0,0,Fall
2016.721,20-Sep-16,"2,016",9,20,22,29,15,0,0,0,Fall
2016.724,21-Sep-16,"2,016",9,21,21,28,14,0,0,0,Fall
2016.727,22-Sep-16,"2,016",9,22,22,30,14,0,0,0,Fall
2016.730,23-Sep-16,"2,016",9,23,16,22,11,1,0,1,Fall
2016.732,24-Sep-16,"2,016",9,24,14,19,8,0,0,0,Fall
2016.735,25-Sep-16,"2,016",9,25,13,18,8,0,0,0,Fall
2016.738,26-Sep-16,"2,016",9,26,15,18,11,12,0,12,Fall
2016.741,27-Sep-16,"2,016",9,27,16,22,9,0,0,0,Fall
2016.743,28-Sep-16,"2,016",9,28,17,22,13,0,0,0,Fall
2016.746,29-Sep-16,"2,016",9,29,15,17,13,8,0,8,Fall
2016.749,30-Sep-16,"2,016",9,30,16,19,13,0,0,0,Fall
2016.753,1-Oct-16,"2,016",10,1,14,16,13,1,0,1,Fall
2016.755,2-Oct-16,"2,016",10,2,16,19,14,7,0,7,Fall
2016.758,3-Oct-16,"2,016",10,3,16,19,13,0,0,0,Fall
2016.761,4-Oct-16,"2,016",10,4,17,20,15,0,0,0,Fall
2016.764,5-Oct-16,"2,016",10,5,17,20,14,0,0,0,Fall
2016.766,6-Oct-16,"2,016",10,6,19,23,16,0,0,0,Fall
2016.769,7-Oct-16,"2,016",10,7,18,22,13,0,0,0,Fall
2016.772,8-Oct-16,"2,016",10,8,13,18,8,5,0,5,Fall
2016.775,9-Oct-16,"2,016",10,9,9,13,4,0,0,0,Fall
2016.777,10-Oct-16,"2,016",10,10,8,14,2,0,0,0,Fall
2016.780,11-Oct-16,"2,016",10,11,10,17,3,0,0,0,Fall
2016.783,12-Oct-16,"2,016",10,12,16,22,10,0,0,0,Fall
2016.786,13-Oct-16,"2,016",10,13,12,20,4,0,0,0,Fall
2016.788,14-Oct-16,"2,016",10,14,10,15,4,0,0,0,Fall
2016.791,15-Oct-16,"2,016",10,15,13,19,7,0,0,0,Fall
2016.794,16-Oct-16,"2,016",10,16,19,21,17,2,0,2,Fall
2016.797,17-Oct-16,"2,016",10,17,19,22,16,0,0,0,Fall
2016.799,18-Oct-16,"2,016",10,18,19,26,12,0,0,0,Fall
2016.802,19-Oct-16,"2,016",10,19,16,21,10,0,0,0,Fall
2016.805,20-Oct-16,"2,016",10,20,13,15,11,9,0,9,Fall
2016.808,21-Oct-16,"2,016",10,21,8,11,5,6,0,6,Fall
2016.810,22-Oct-16,"2,016",10,22,6,9,3,0,0,0,Fall
2016.813,23-Oct-16,"2,016",10,23,9,15,3,0,0,0,Fall
2016.816,24-Oct-16,"2,016",10,24,8,10,5,0,0,0,Fall
2016.818,25-Oct-16,"2,016",10,25,6,8,4,0,0,0,Fall
2016.821,26-Oct-16,"2,016",10,26,3,5,0,1,0,1,Fall
2016.824,27-Oct-16,"2,016",10,27,3,5,1,8,0,8,Fall
2016.827,28-Oct-16,"2,016",10,28,5,11,0,0,0,0,Fall
2016.829,29-Oct-16,"2,016",10,29,15,20,11,0,0,0,Fall
2016.832,30-Oct-16,"2,016",10,30,6,11,1,1,0,1,Fall
2016.835,31-Oct-16,"2,016",10,31,5,9,0,0,0,0,Fall
2016.836,1-Nov-16,"2,016",11,1,12,18,6,0,0,0,Fall
2016.839,2-Nov-16,"2,016",11,2,15,18,12,5,0,5,Fall
2016.842,3-Nov-16,"2,016",11,3,10,14,6,22,0,22,Fall
2016.844,4-Nov-16,"2,016",11,4,8,12,4,0,0,0,Fall
2016.847,5-Nov-16,"2,016",11,5,12,16,7,0,0,0,Fall
2016.850,6-Nov-16,"2,016",11,6,9,13,5,0,0,0,Fall
2016.853,7-Nov-16,"2,016",11,7,8,15,1,0,0,0,Fall
2016.855,8-Nov-16,"2,016",11,8,11,17,5,2,0,2,Fall
2016.858,9-Nov-16,"2,016",11,9,6,11,1,0,0,0,Fall
2016.861,10-Nov-16,"2,016",11,10,9,17,1,0,0,0,Fall
2016.863,11-Nov-16,"2,016",11,11,6,12,0,0,0,0,Fall
2016.866,12-Nov-16,"2,016",11,12,4,10,-3,0,0,0,Fall
2016.869,13-Nov-16,"2,016",11,13,7,13,1,0,0,0,Fall
2016.872,14-Nov-16,"2,016",11,14,9,14,3,0,0,0,Fall
2016.874,15-Nov-16,"2,016",11,15,7,13,1,0,0,0,Fall
2016.877,16-Nov-16,"2,016",11,16,8,12,3,0,0,0,Fall
2016.880,17-Nov-16,"2,016",11,17,7,12,2,0,0,0,Fall
2016.883,18-Nov-16,"2,016",11,18,11,17,5,0,0,0,Fall
2016.885,19-Nov-16,"2,016",11,19,7,15,0,5,0,5,Fall
2016.888,20-Nov-16,"2,016",11,20,0,2,-3,0,1,1,Fall
2016.891,21-Nov-16,"2,016",11,21,-1,2,-3,0,0,0,Fall
2016.894,22-Nov-16,"2,016",11,22,-1,3,-5,0,0,0,Fall
2016.896,23-Nov-16,"2,016",11,23,-1,1,-3,1,0,2,Fall
2016.899,24-Nov-16,"2,016",11,24,3,4,1,4,0,4,Fall
2016.902,25-Nov-16,"2,016",11,25,5,7,4,1,0,1,Fall
2016.905,26-Nov-16,"2,016",11,26,4,6,2,2,0,2,Fall
2016.907,27-Nov-16,"2,016",11,27,4,8,1,0,0,0,Fall
2016.910,28-Nov-16,"2,016",11,28,5,8,3,2,0,2,Fall
2016.913,29-Nov-16,"2,016",11,29,10,15,6,2,0,2,Fall
2016.916,30-Nov-16,"2,016",11,30,9,12,6,7,0,7,Fall
2016.919,1-Dec-16,"2,016",12,1,6,8,4,0,0,0,Winter
2016.922,2-Dec-16,"2,016",12,2,4,6,2,0,0,0,Winter
2016.925,3-Dec-16,"2,016",12,3,3,6,0,0,0,0,Winter
2016.928,4-Dec-16,"2,016",12,4,2,3,0,,1,1,Winter
2016.930,5-Dec-16,"2,016",12,5,3,6,0,0,3,3,Winter
2016.933,6-Dec-16,"2,016",12,6,2,5,-1,5,0,5,Winter
2016.936,7-Dec-16,"2,016",12,7,1,3,-1,0,0,0,Winter
2016.939,8-Dec-16,"2,016",12,8,-2,0,-4,0,1,1,Winter
2016.941,9-Dec-16,"2,016",12,9,-4,-1,-7,0,0,0,Winter
2016.944,10-Dec-16,"2,016",12,10,-4,-1,-7,0,0,0,Winter
2016.947,11-Dec-16,"2,016",12,11,-4,0,-7,0,14,15,Winter
2016.950,12-Dec-16,"2,016",12,12,0,2,-3,0,3,3,Winter
2016.952,13-Dec-16,"2,016",12,13,-4,-1,-7,0,0,0,Winter
2016.955,14-Dec-16,"2,016",12,14,-8,-5,-11,0,0,0,Winter
2016.958,15-Dec-16,"2,016",12,15,-10,-8,-13,0,4,4,Winter
2016.961,16-Dec-16,"2,016",12,16,-9,-6,-11,0,3,3,Winter
2016.963,17-Dec-16,"2,016",12,17,-3,0,-6,2,6,7,Winter
2016.966,18-Dec-16,"2,016",12,18,-8,-1,-14,1,0,1,Winter
2016.969,19-Dec-16,"2,016",12,19,-10,-8,-13,0,0,0,Winter
2016.971,20-Dec-16,"2,016",12,20,-5,0,-10,0,0,0,Winter
2016.974,21-Dec-16,"2,016",12,21,-4,-1,-8,0,1,1,Winter
2016.977,22-Dec-16,"2,016",12,22,1,3,-1,0,0,0,Winter
2016.980,23-Dec-16,"2,016",12,23,0,3,-3,0,0,0,Winter
2016.982,24-Dec-16,"2,016",12,24,2,3,1,5,0,5,Winter
2016.985,25-Dec-16,"2,016",12,25,0,3,-3,0,0,0,Winter
2016.988,26-Dec-16,"2,016",12,26,3,10,-4,20,0,20,Winter
2016.991,27-Dec-16,"2,016",12,27,2,7,-3,0,0,0,Winter
2016.993,28-Dec-16,"2,016",12,28,-2,1,-4,0,0,0,Winter
2016.996,29-Dec-16,"2,016",12,29,0,2,-2,0,6,6,Winter
2016.999,30-Dec-16,"2,016",12,30,-2,0,-4,0,0,0,Winter
2017.002,31-Dec-16,"2,016",12,31,0,4,-4,1,1,2,Winter
2017.003,1-Jan-17,"2,017",1,1,0,2,-3,0,0,0,Winter
2017.005,2-Jan-17,"2,017",1,2,0,5,-4,0,0,0,Winter
2017.008,3-Jan-17,"2,017",1,3,3,4,2,16,0,16,Winter
2017.011,4-Jan-17,"2,017",1,4,-3,4,-9,0,0,0,Winter
2017.014,5-Jan-17,"2,017",1,5,-9,-7,-12,0,0,0,Winter
2017.016,6-Jan-17,"2,017",1,6,-10,-7,-13,0,0,0,Winter
2017.019,7-Jan-17,"2,017",1,7,-11,-8,-14,0,0,0,Winter
2017.022,8-Jan-17,"2,017",1,8,-11,-9,-13,0,0,0,Winter
2017.025,9-Jan-17,"2,017",1,9,-6,-3,-10,0,0,0,Winter
2017.027,10-Jan-17,"2,017",1,10,2,8,-3,11,7,19,Winter
2017.030,11-Jan-17,"2,017",1,11,4,7,1,6,0,6,Winter
2017.033,12-Jan-17,"2,017",1,12,3,9,-2,10,0,10,Winter
2017.036,13-Jan-17,"2,017",1,13,-5,-2,-9,0,0,0,Winter
2017.038,14-Jan-17,"2,017",1,14,-6,-3,-9,0,0,0,Winter
2017.041,15-Jan-17,"2,017",1,15,-4,0,-7,0,0,0,Winter
2017.044,16-Jan-17,"2,017",1,16,-2,3,-6,0,0,0,Winter
2017.047,17-Jan-17,"2,017",1,17,1,2,0,12,0,12,Winter
2017.049,18-Jan-17,"2,017",1,18,2,3,1,0,0,0,Winter
2017.052,19-Jan-17,"2,017",1,19,2,3,1,0,0,0,Winter
2017.055,20-Jan-17,"2,017",1,20,2,4,1,0,0,0,Winter
2017.058,21-Jan-17,"2,017",1,21,4,6,2,0,0,0,Winter
2017.060,22-Jan-17,"2,017",1,22,4,5,2,0,0,0,Winter
2017.063,23-Jan-17,"2,017",1,23,2,4,1,0,0,0,Winter
2017.066,24-Jan-17,"2,017",1,24,0,1,-1,0,0,0,Winter
2017.068,25-Jan-17,"2,017",1,25,2,5,-1,1,0,1,Winter
2017.071,26-Jan-17,"2,017",1,26,2,4,0,2,0,2,Winter
2017.074,27-Jan-17,"2,017",1,27,0,2,-2,0,0,0,Winter
2017.077,28-Jan-17,"2,017",1,28,-2,-1,-3,0,1,0,Winter
2017.079,29-Jan-17,"2,017",1,29,-5,-2,-7,0,0,0,Winter
2017.082,30-Jan-17,"2,017",1,30,-8,-5,-11,0,0,0,Winter
2017.085,31-Jan-17,"2,017",1,31,-4,-2,-6,0,2,2,Winter
2017.086,1-Feb-17,"2,017",2,1,-1,2,-5,0,0,0,Winter
2017.089,2-Feb-17,"2,017",2,2,-5,-3,-7,0,0,0,Winter
2017.092,3-Feb-17,"2,017",2,3,-7,-5,-9,0,0,0,Winter
2017.094,4-Feb-17,"2,017",2,4,-6,-2,-9,0,0,0,Winter
2017.097,5-Feb-17,"2,017",2,5,-2,0,-3,0,1,1,Winter
2017.100,6-Feb-17,"2,017",2,6,-2,2,-6,0,0,0,Winter
2017.103,7-Feb-17,"2,017",2,7,1,4,-2,15,0,15,Winter
2017.105,8-Feb-17,"2,017",2,8,-2,4,-8,0,0,0,Winter
2017.108,9-Feb-17,"2,017",2,9,-8,-4,-12,0,0,0,Winter
2017.111,10-Feb-17,"2,017",2,10,-5,-2,-8,0,4,4,Winter
2017.113,11-Feb-17,"2,017",2,11,0,4,-4,0,0,0,Winter
2017.116,12-Feb-17,"2,017",2,12,-2,2,-5,0,16,14,Winter
2017.119,13-Feb-17,"2,017",2,13,-4,-1,-6,0,0,0,Winter
2017.122,14-Feb-17,"2,017",2,14,-2,4,-7,0,0,0,Winter
2017.124,15-Feb-17,"2,017",2,15,-2,2,-6,0,0,0,Winter
2017.127,16-Feb-17,"2,017",2,16,-7,-3,-10,0,0,0,Winter
2017.130,17-Feb-17,"2,017",2,17,-3,0,-7,0,0,0,Winter
2017.133,18-Feb-17,"2,017",2,18,4,12,-4,0,0,0,Winter
2017.135,19-Feb-17,"2,017",2,19,7,12,2,0,0,0,Winter
2017.138,20-Feb-17,"2,017",2,20,2,5,-1,0,0,0,Winter
2017.141,21-Feb-17,"2,017",2,21,3,6,1,1,0,1,Winter
2017.144,22-Feb-17,"2,017",2,22,6,8,3,0,0,0,Winter
2017.146,23-Feb-17,"2,017",2,23,11,18,4,0,0,0,Winter
2017.149,24-Feb-17,"2,017",2,24,4,5,3,7,0,7,Winter
2017.152,25-Feb-17,"2,017",2,25,3,8,-3,12,0,12,Winter
2017.155,26-Feb-17,"2,017",2,26,-1,3,-4,0,0,0,Winter
2017.157,27-Feb-17,"2,017",2,27,5,9,1,0,0,0,Winter
2017.160,28-Feb-17,"2,017",2,28,5,9,2,3,0,3,Winter
2017.169,1-Mar-17,"2,017",3,1,5,14,-4,20,0,20,Spring
2017.172,2-Mar-17,"2,017",3,2,-5,-2,-7,0,0,0,Spring
2017.175,3-Mar-17,"2,017",3,3,-8,-5,-10,0,0,0,Spring
2017.178,4-Mar-17,"2,017",3,4,-10,-7,-12,0,0,0,Spring
2017.180,5-Mar-17,"2,017",3,5,-7,-2,-12,0,0,0,Spring
2017.183,6-Mar-17,"2,017",3,6,2,6,-2,0,0,0,Spring
2017.186,7-Mar-17,"2,017",3,7,9,13,5,,,,Spring
2017.189,8-Mar-17,"2,017",3,8,5,10,1,0,0,0,Spring
2017.191,9-Mar-17,"2,017",3,9,0,3,-2,0,0,0,Spring
2017.194,10-Mar-17,"2,017",3,10,-6,-1,-10,0,0,0,Spring
2017.197,11-Mar-17,"2,017",3,11,-10,-6,-13,0,0,0,Spring
2017.200,12-Mar-17,"2,017",3,12,-9,-4,-13,0,0,0,Spring
2017.202,13-Mar-17,"2,017",3,13,-9,-6,-11,0,2,2,Spring
2017.205,14-Mar-17,"2,017",3,14,-10,-8,-12,0,1,1,Spring
2017.208,15-Mar-17,"2,017",3,15,-6,-3,-10,0,1,1,Spring
2017.211,16-Mar-17,"2,017",3,16,-3,2,-7,0,0,0,Spring
2017.213,17-Mar-17,"2,017",3,17,-1,6,-7,0,0,0,Spring
2017.216,18-Mar-17,"2,017",3,18,1,3,0,0,0,1,Spring
2017.219,19-Mar-17,"2,017",3,19,3,7,-1,0,0,0,Spring
2017.221,20-Mar-17,"2,017",3,20,3,7,-1,0,0,0,Spring
2017.224,21-Mar-17,"2,017",3,21,4,12,-4,0,0,0,Spring
2017.227,22-Mar-17,"2,017",3,22,-5,-2,-9,0,0,0,Spring
2017.230,23-Mar-17,"2,017",3,23,-3,3,-9,0,0,0,Spring
2017.232,24-Mar-17,"2,017",3,24,8,15,1,8,0,8,Spring
2017.235,25-Mar-17,"2,017",3,25,3,4,1,8,0,8,Spring
2017.238,26-Mar-17,"2,017",3,26,3,6,1,3,0,3,Spring
2017.241,27-Mar-17,"2,017",3,27,11,16,6,2,0,2,Spring
2017.243,28-Mar-17,"2,017",3,28,6,10,2,0,0,0,Spring
2017.246,29-Mar-17,"2,017",3,29,6,11,0,0,0,0,Spring
2017.249,30-Mar-17,"2,017",3,30,2,4,0,6,2,12,Spring
2017.252,31-Mar-17,"2,017",3,31,3,4,1,10,0,10,Spring
2017.253,1-Apr-17,"2,017",4,1,6,11,1,0,0,0,Spring
2017.255,2-Apr-17,"2,017",4,2,9,16,2,0,0,0,Spring
2017.258,3-Apr-17,"2,017",4,3,9,12,6,6,0,6,Spring
2017.261,4-Apr-17,"2,017",4,4,8,12,5,12,0,12,Spring
2017.264,5-Apr-17,"2,017",4,5,7,10,5,0,0,0,Spring
2017.266,6-Apr-17,"2,017",4,6,4,7,1,28,0,28,Spring
2017.269,7-Apr-17,"2,017",4,7,2,5,-1,0,2,2,Spring
2017.272,8-Apr-17,"2,017",4,8,7,13,0,0,0,0,Spring
2017.275,9-Apr-17,"2,017",4,9,12,20,4,0,0,0,Spring
2017.277,10-Apr-17,"2,017",4,10,17,23,10,4,0,4,Spring
2017.280,11-Apr-17,"2,017",4,11,14,20,8,2,0,2,Spring
2017.283,12-Apr-17,"2,017",4,12,5,8,1,0,0,0,Spring
2017.286,13-Apr-17,"2,017",4,13,8,14,1,0,0,0,Spring
2017.288,14-Apr-17,"2,017",4,14,9,15,3,0,0,0,Spring
2017.291,15-Apr-17,"2,017",4,15,12,20,4,6,0,6,Spring
2017.294,16-Apr-17,"2,017",4,16,16,22,10,3,0,3,Spring
2017.297,17-Apr-17,"2,017",4,17,7,12,1,0,0,0,Spring
2017.299,18-Apr-17,"2,017",4,18,5,10,0,0,0,0,Spring
2017.302,19-Apr-17,"2,017",4,19,14,22,6,1,0,1,Spring
2017.305,20-Apr-17,"2,017",4,20,7,8,5,25,0,25,Spring
2017.308,21-Apr-17,"2,017",4,21,9,12,6,0,0,0,Spring
2017.310,22-Apr-17,"2,017",4,22,9,13,4,0,0,0,Spring
2017.313,23-Apr-17,"2,017",4,23,11,20,2,0,0,0,Spring
2017.316,24-Apr-17,"2,017",4,24,9,13,6,0,0,0,Spring
2017.318,25-Apr-17,"2,017",4,25,8,11,6,4,0,4,Spring
2017.321,26-Apr-17,"2,017",4,26,12,17,8,0,0,0,Spring
2017.324,27-Apr-17,"2,017",4,27,17,26,9,5,0,5,Spring
2017.327,28-Apr-17,"2,017",4,28,14,19,8,0,0,0,Spring
2017.329,29-Apr-17,"2,017",4,29,10,15,6,0,0,0,Spring
2017.332,30-Apr-17,"2,017",4,30,6,8,4,14,0,14,Spring
2017.336,1-May-17,"2,017",5,1,10,15,5,19,0,19,Spring
2017.339,2-May-17,"2,017",5,2,9,11,6,1,0,1,Spring
2017.342,3-May-17,"2,017",5,3,10,15,4,0,0,0,Spring
2017.344,4-May-17,"2,017",5,4,8,11,5,20,0,20,Spring
2017.347,5-May-17,"2,017",5,5,8,10,6,22,0,22,Spring
2017.350,6-May-17,"2,017",5,6,6,7,5,1,0,1,Spring
